item,itemLabel,praenomenLabel,nomenLabel,cognomenLabel,gensLabel,sexeLabel,date_naissance,lieu_naissance,date_mort,lieu_mort,pere,mere
http://www.wikidata.org/entity/Q966315,Virius Nicomachus Flavianus,t2284317289,Virius,Nicomachus,Virii,masculin,0334-01-01T00:00:00Z,,0394-09-06T00:00:00Z,,,
http://www.wikidata.org/entity/Q966315,Virius Nicomachus Flavianus,t2284317289,Virius,Flavianus,Virii,masculin,0400-01-01T00:00:00Z,,0394-09-06T00:00:00Z,,,
http://www.wikidata.org/entity/Q966315,Virius Nicomachus Flavianus,t2284317289,Virius,Nicomachus,Virii,masculin,0400-01-01T00:00:00Z,,0394-09-06T00:00:00Z,,,
http://www.wikidata.org/entity/Q966315,Virius Nicomachus Flavianus,t2284317289,Virius,Flavianus,Virii,masculin,0334-01-01T00:00:00Z,,t2284317290,,,
http://www.wikidata.org/entity/Q966315,Virius Nicomachus Flavianus,t2284317289,Virius,Nicomachus,Virii,masculin,0334-01-01T00:00:00Z,,t2284317290,,,
http://www.wikidata.org/entity/Q966315,Virius Nicomachus Flavianus,t2284317289,Virius,Flavianus,Virii,masculin,0400-01-01T00:00:00Z,,t2284317290,,,
http://www.wikidata.org/entity/Q966315,Virius Nicomachus Flavianus,t2284317289,Virius,Nicomachus,Virii,masculin,0400-01-01T00:00:00Z,,t2284317290,,,
http://www.wikidata.org/entity/Q972842,Cyrus de Panopolis,,,,,masculin,0400-01-01T00:00:00Z,http://www.wikidata.org/entity/Q340572,0470-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q977571,Caprais de Lérins,,,,,masculin,0301-01-01T00:00:00Z,http://www.wikidata.org/entity/Q101081,0430-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q982066,Eutharic,,Flavius,,Flavii,masculin,0500-01-01T00:00:00Z,,0522-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q20046237,
http://www.wikidata.org/entity/Q1001940,Flavius Florentius,,Flavius,,Flavii,masculin,0350-01-01T00:00:00Z,,,,,
http://www.wikidata.org/entity/Q1001947,Mallius Theodorus,t2258797722,Mallius,,Mallii,masculin,0350-01-01T00:00:00Z,http://www.wikidata.org/entity/Q729978,,,,
http://www.wikidata.org/entity/Q1025379,Célestius,,,,,masculin,0400-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1438,,http://www.wikidata.org/entity/Q16869,,
http://www.wikidata.org/entity/Q1026534,Fabius Titianus,t2275728366,Fabius,Titianus,Fabii,masculin,0300-01-01T00:00:00Z,,,,,
http://www.wikidata.org/entity/Q1084275,Flavius Timasius,,Flavius,,Flavii,masculin,0350-01-01T00:00:00Z,,0396-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q1084333,Flavius Sallustius,,Flavius,,Flavii,masculin,0350-01-01T00:00:00Z,http://www.wikidata.org/entity/Q29,,,,
http://www.wikidata.org/entity/Q1093812,Saint Isidora,,,,,féminin,0301-01-01T00:00:00Z,,0365-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q1131137,Marcus Acilius Severus,t2259278466,Acilius,Severus,Acilii,masculin,0250-01-01T00:00:00Z,,0400-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q1147581,Aconia Fabia Paulina,,Fabia,Paulina,Fabii,féminin,0350-01-01T00:00:00Z,,0384-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q1542104,
http://www.wikidata.org/entity/Q1158209,Caesarius,,Flavius,,Flavii,masculin,0400-01-01T00:00:00Z,,0500-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q1174032,Rufius Achilius Sividius,,,,,masculin,0450-01-01T00:00:00Z,,,,,
http://www.wikidata.org/entity/Q1174041,Marcus Nummius Albinus,Marcus,,,,masculin,0300-01-01T00:00:00Z,,,,,
http://www.wikidata.org/entity/Q1174056,Flavius Ursus,,Flavius,,Flavii,masculin,0300-01-01T00:00:00Z,,,,,
http://www.wikidata.org/entity/Q1174090,Paulus,,,,,masculin,0300-01-01T00:00:00Z,,,,,
http://www.wikidata.org/entity/Q1174096,Anicius Auchenius Bassus,,Anicius,,Anicii,masculin,0400-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q2289711,
http://www.wikidata.org/entity/Q1225336,Caius Bruttius Praesens,Caius,Bruttius,Praesens,Bruttii,masculin,0150-01-01T00:00:00Z,,0300-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q728993,
http://www.wikidata.org/entity/Q1225891,Lupicinus,,Flavius,,Flavii,masculin,0350-01-01T00:00:00Z,,,,,
http://www.wikidata.org/entity/Q1226341,Lucius Valerius Maximus Basilius,Lucius,Valerius,,Valerii,masculin,0250-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q6915295,
http://www.wikidata.org/entity/Q1227227,Domitius Modestus,t2259670220,Domitius,Modestus,Domitii,masculin,0350-01-01T00:00:00Z,,,,,
http://www.wikidata.org/entity/Q1229801,Neratius Cerealis,t2275729014,Neratius,,Neratii,masculin,0350-01-01T00:00:00Z,,,,,
http://www.wikidata.org/entity/Q1230865,Saturninus,,Flavius,,Flavii,masculin,0350-01-01T00:00:00Z,,,,,
http://www.wikidata.org/entity/Q1232892,Gaius Ceionius Rufius Volusianus,Caius,Ceionius,,Ceionii,masculin,0247-01-01T00:00:00Z,,0330-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q1233605,Marcus Pupienus Africanus,Marcus,,,,masculin,0150-01-01T00:00:00Z,,0300-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q1797,
http://www.wikidata.org/entity/Q1239423,Vettius Rufinus,,Vettius,,Vettii,masculin,0300-01-01T00:00:00Z,,0400-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q1131441,
http://www.wikidata.org/entity/Q1241402,Publius Licinius Gallienus,Publius,Licinius,,Licinii,masculin,,,,,,
http://www.wikidata.org/entity/Q1246057,Pierre de Sébaste,,,,,masculin,0345-01-01T00:00:00Z,http://www.wikidata.org/entity/Q48338,0390-01-01T00:00:00Z,http://www.wikidata.org/entity/Q107401,,http://www.wikidata.org/entity/Q2186180
http://www.wikidata.org/entity/Q1258692,Tonantius Ferreolus,,,,,masculin,0440-01-01T00:00:00Z,,0511-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q2585244,http://www.wikidata.org/entity/Q772417
http://www.wikidata.org/entity/Q1260999,Quintus Anicius Faustus,Quintus,Anicius,,Anicii,masculin,0150-01-01T00:00:00Z,,0300-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q1268674,Donatus Magnus,,,,,masculin,0250-01-01T00:00:00Z,,0355-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q1270236,Anicius Olybrius,,Flavius,,Flavii,masculin,0480-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q642469,http://www.wikidata.org/entity/Q260033
http://www.wikidata.org/entity/Q1291369,Áquila de Alexandria,,,,,masculin,0300-01-01T00:00:00Z,http://www.wikidata.org/entity/Q87,0311-01-01T00:00:00Z,http://www.wikidata.org/entity/Q79,,
http://www.wikidata.org/entity/Q1352126,Melitios de Lycopolis,,,,,masculin,0300-01-01T00:00:00Z,,0400-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q1372241,Vettius Agorius Basilius Mavortius,,Vettius,,Vettii,masculin,0450-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q1131117,
http://www.wikidata.org/entity/Q1372249,Anicius Hermogenianus Olybrius,,Anicius,,Anicii,masculin,0395-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q1542092,http://www.wikidata.org/entity/Q1154373
http://www.wikidata.org/entity/Q1382597,Turcius Rufius Apronianus Asterius,t2260515513,Rufius,Apronianus,Rufii,masculin,0500-01-01T00:00:00Z,,,,,
http://www.wikidata.org/entity/Q1382597,Turcius Rufius Apronianus Asterius,t2260515513,Turcius,Apronianus,Rufii,masculin,0500-01-01T00:00:00Z,,,,,
http://www.wikidata.org/entity/Q1382597,Turcius Rufius Apronianus Asterius,t2260515513,Rufius,Apronianus,Turcii,masculin,0500-01-01T00:00:00Z,,,,,
http://www.wikidata.org/entity/Q1382597,Turcius Rufius Apronianus Asterius,t2260515513,Turcius,Apronianus,Turcii,masculin,0500-01-01T00:00:00Z,,,,,
http://www.wikidata.org/entity/Q1410655,Bassus Herculanus,,Flavius,,Flavii,masculin,0450-01-01T00:00:00Z,,,,,
http://www.wikidata.org/entity/Q8413,Constantin Ier,,Valerius,Constantinus,Valerii,masculin,0274-02-27T00:00:00Z,http://www.wikidata.org/entity/Q129259,0337-05-23T00:00:00Z,http://www.wikidata.org/entity/Q209349,http://www.wikidata.org/entity/Q131195,http://www.wikidata.org/entity/Q170164
http://www.wikidata.org/entity/Q18874,Flavius Victor,t2246876453,Flavius,Victor,Flavii,masculin,0350-01-01T00:00:00Z,,0383-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q26648,Jean Argyropoulos,,,,,masculin,1415-01-01T00:00:00Z,http://www.wikidata.org/entity/Q16869,1487-07-05T00:00:00Z,http://www.wikidata.org/entity/Q220,,
http://www.wikidata.org/entity/Q26648,Jean Argyropoulos,,,,,masculin,1416-01-01T00:00:00Z,http://www.wikidata.org/entity/Q16869,1487-07-05T00:00:00Z,http://www.wikidata.org/entity/Q220,,
http://www.wikidata.org/entity/Q41613,Constant II,,,,,masculin,0630-11-07T00:00:00Z,http://www.wikidata.org/entity/Q16869,0668-09-15T00:00:00Z,http://www.wikidata.org/entity/Q13670,http://www.wikidata.org/entity/Q41615,http://www.wikidata.org/entity/Q273871
http://www.wikidata.org/entity/Q43107,Dioclétien,Caius,Valerius,,,masculin,0244-12-22T00:00:00Z,http://www.wikidata.org/entity/Q1258998,0311-12-03T00:00:00Z,http://www.wikidata.org/entity/Q1663,,
http://www.wikidata.org/entity/Q43920,Macaire de Scété,,,,,masculin,0300-01-01T00:00:00Z,http://www.wikidata.org/entity/Q203751,0391-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1074945,,
http://www.wikidata.org/entity/Q43920,Macaire de Scété,,,,,masculin,0301-01-01T00:00:00Z,http://www.wikidata.org/entity/Q203751,0391-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1074945,,
http://www.wikidata.org/entity/Q44024,Athanase d'Alexandrie,,,,,masculin,0296-01-01T00:00:00Z,http://www.wikidata.org/entity/Q87,0373-05-03T00:00:00Z,http://www.wikidata.org/entity/Q87,,
http://www.wikidata.org/entity/Q44258,Basile de Césarée,,,,,masculin,0329-01-01T00:00:00Z,http://www.wikidata.org/entity/Q48338,0379-01-01T00:00:00Z,http://www.wikidata.org/entity/Q48338,http://www.wikidata.org/entity/Q1881976,http://www.wikidata.org/entity/Q2186180
http://www.wikidata.org/entity/Q44794,Alexandre d'Alexandrie,,,,,masculin,0250-01-01T00:00:00Z,http://www.wikidata.org/entity/Q11768,0326-04-18T00:00:00Z,http://www.wikidata.org/entity/Q87,,
http://www.wikidata.org/entity/Q44794,Alexandre d'Alexandrie,,,,,masculin,0250-01-01T00:00:00Z,http://www.wikidata.org/entity/Q11768,0328-01-01T00:00:00Z,http://www.wikidata.org/entity/Q87,,
http://www.wikidata.org/entity/Q46696,Théodose Ier,,,,,masculin,0347-01-12T00:00:00Z,http://www.wikidata.org/entity/Q649612,0395-01-18T00:00:00Z,http://www.wikidata.org/entity/Q490,http://www.wikidata.org/entity/Q537126,http://www.wikidata.org/entity/Q56305768
http://www.wikidata.org/entity/Q46696,Théodose Ier,,,,,masculin,0347-01-12T00:00:00Z,http://www.wikidata.org/entity/Q658893,0395-01-18T00:00:00Z,http://www.wikidata.org/entity/Q490,http://www.wikidata.org/entity/Q537126,http://www.wikidata.org/entity/Q56305768
http://www.wikidata.org/entity/Q46768,Maximien Hercule,,,,,masculin,0240-01-01T00:00:00Z,http://www.wikidata.org/entity/Q833060,0310-01-01T00:00:00Z,http://www.wikidata.org/entity/Q23482,,
http://www.wikidata.org/entity/Q46768,Maximien Hercule,,,,,masculin,0250-01-01T00:00:00Z,http://www.wikidata.org/entity/Q833060,0310-01-01T00:00:00Z,http://www.wikidata.org/entity/Q23482,,
http://www.wikidata.org/entity/Q47149,Sylvestre Ier,,,,,masculin,0300-01-01T00:00:00Z,http://www.wikidata.org/entity/Q220,0336-01-01T00:00:00Z,http://www.wikidata.org/entity/Q220,,
http://www.wikidata.org/entity/Q60461,Arcadius of Antioch,,,,,masculin,0401-01-01T00:00:00Z,http://www.wikidata.org/entity/Q200441,0500-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q82339,Clovis Ier,,,,,masculin,0466-01-01T00:00:00Z,http://www.wikidata.org/entity/Q173219,0511-11-29T00:00:00Z,http://www.wikidata.org/entity/Q90,http://www.wikidata.org/entity/Q193869,http://www.wikidata.org/entity/Q268562
http://www.wikidata.org/entity/Q105105,Théodoric le Grand,,,,,masculin,0454-05-12T00:00:00Z,http://www.wikidata.org/entity/Q170062,0526-08-30T00:00:00Z,http://www.wikidata.org/entity/Q13364,http://www.wikidata.org/entity/Q334777,http://www.wikidata.org/entity/Q2309988
http://www.wikidata.org/entity/Q107317,Wulfila,,,,,masculin,0310-01-01T00:00:00Z,,0383-01-01T00:00:00Z,http://www.wikidata.org/entity/Q16869,,
http://www.wikidata.org/entity/Q116463,Ecdicius,,,,,masculin,0420-01-01T00:00:00Z,,0470-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q203198,
http://www.wikidata.org/entity/Q130601,Romulus Augustule,,,,,masculin,0460-01-01T00:00:00Z,http://www.wikidata.org/entity/Q13364,0527-01-01T00:00:00Z,http://www.wikidata.org/entity/Q645041,http://www.wikidata.org/entity/Q311149,
http://www.wikidata.org/entity/Q131195,Constance Chlore,t2281048821,Flavius,,Valerii,masculin,0250-03-31T00:00:00Z,http://www.wikidata.org/entity/Q827501,0306-07-26T00:00:00Z,http://www.wikidata.org/entity/Q958954,http://www.wikidata.org/entity/Q1001936,http://www.wikidata.org/entity/Q867859
http://www.wikidata.org/entity/Q131195,Constance Chlore,t2281048821,Valerius,,Valerii,masculin,0250-03-31T00:00:00Z,http://www.wikidata.org/entity/Q827501,0306-07-26T00:00:00Z,http://www.wikidata.org/entity/Q958954,http://www.wikidata.org/entity/Q1001936,http://www.wikidata.org/entity/Q867859
http://www.wikidata.org/entity/Q131195,Constance Chlore,t2281048821,Flavius,,Flavii,masculin,0250-03-31T00:00:00Z,http://www.wikidata.org/entity/Q827501,0306-07-26T00:00:00Z,http://www.wikidata.org/entity/Q958954,http://www.wikidata.org/entity/Q1001936,http://www.wikidata.org/entity/Q867859
http://www.wikidata.org/entity/Q131195,Constance Chlore,t2281048821,Valerius,,Flavii,masculin,0250-03-31T00:00:00Z,http://www.wikidata.org/entity/Q827501,0306-07-26T00:00:00Z,http://www.wikidata.org/entity/Q958954,http://www.wikidata.org/entity/Q1001936,http://www.wikidata.org/entity/Q867859
http://www.wikidata.org/entity/Q132473,Paulin de Nole,,,,,masculin,0354-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1479,0431-06-23T00:00:00Z,http://www.wikidata.org/entity/Q72288,,
http://www.wikidata.org/entity/Q159798,Flavius Honorius,,Flavius,,Flavii,masculin,0384-09-09T00:00:00Z,http://www.wikidata.org/entity/Q16869,0423-08-15T00:00:00Z,http://www.wikidata.org/entity/Q13364,http://www.wikidata.org/entity/Q46696,http://www.wikidata.org/entity/Q235603
http://www.wikidata.org/entity/Q163432,Ménas,,,,,masculin,0285-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5715,0303-01-01T00:00:00Z,http://www.wikidata.org/entity/Q32579,,
http://www.wikidata.org/entity/Q163432,Ménas,,,,,masculin,0285-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5715,0309-01-01T00:00:00Z,http://www.wikidata.org/entity/Q32579,,
http://www.wikidata.org/entity/Q164210,Prisca,,,,,féminin,0300-01-01T00:00:00Z,,0315-01-01T00:00:00Z,http://www.wikidata.org/entity/Q17151,,
http://www.wikidata.org/entity/Q166731,Licinius II,t2274323857,Licinius,Licinianus,Licinii,masculin,0315-01-01T00:00:00Z,,0326-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q184549,http://www.wikidata.org/entity/Q238023
http://www.wikidata.org/entity/Q166731,Licinius II,t2274323857,Valerius,Licinianus,Licinii,masculin,0315-01-01T00:00:00Z,,0326-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q184549,http://www.wikidata.org/entity/Q238023
http://www.wikidata.org/entity/Q166731,Licinius II,t2274323857,Licinius,Licinianus,Valerii,masculin,0315-01-01T00:00:00Z,,0326-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q184549,http://www.wikidata.org/entity/Q238023
http://www.wikidata.org/entity/Q166731,Licinius II,t2274323857,Valerius,Licinianus,Valerii,masculin,0315-01-01T00:00:00Z,,0326-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q184549,http://www.wikidata.org/entity/Q238023
http://www.wikidata.org/entity/Q179718,Catherine d'Alexandrie,,,,,féminin,0282-01-01T00:00:00Z,http://www.wikidata.org/entity/Q87,0305-01-01T00:00:00Z,http://www.wikidata.org/entity/Q87,,
http://www.wikidata.org/entity/Q179718,Catherine d'Alexandrie,,,,,féminin,0287-01-01T00:00:00Z,http://www.wikidata.org/entity/Q87,0305-01-01T00:00:00Z,http://www.wikidata.org/entity/Q87,,
http://www.wikidata.org/entity/Q181983,Polemius Silvius,,,,,masculin,0350-01-01T00:00:00Z,,0500-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q183452,Zénon,,,,,masculin,0425-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189792,0491-01-01T00:00:00Z,http://www.wikidata.org/entity/Q16869,,
http://www.wikidata.org/entity/Q183452,Zénon,,,,,masculin,0425-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189792,0491-04-10T00:00:00Z,http://www.wikidata.org/entity/Q16869,,
http://www.wikidata.org/entity/Q185476,Aetius,,Flavius,,Flavii,masculin,0390-01-01T00:00:00Z,http://www.wikidata.org/entity/Q182428,0454-09-21T00:00:00Z,http://www.wikidata.org/entity/Q13364,http://www.wikidata.org/entity/Q1439430,
http://www.wikidata.org/entity/Q185476,Aetius,,Flavius,,Flavii,masculin,0395-01-01T00:00:00Z,http://www.wikidata.org/entity/Q182428,0454-09-21T00:00:00Z,http://www.wikidata.org/entity/Q13364,http://www.wikidata.org/entity/Q1439430,
http://www.wikidata.org/entity/Q188232,Didyme l'Aveugle,,,,,masculin,0313-01-01T00:00:00Z,http://www.wikidata.org/entity/Q87,0398-01-01T00:00:00Z,http://www.wikidata.org/entity/Q87,,
http://www.wikidata.org/entity/Q189108,Gratien,,,,,masculin,0359-04-19T00:00:00Z,http://www.wikidata.org/entity/Q833060,0383-08-26T00:00:00Z,http://www.wikidata.org/entity/Q456,http://www.wikidata.org/entity/Q46720,http://www.wikidata.org/entity/Q1233341
http://www.wikidata.org/entity/Q190240,Cyprien de Carthage,,,,,masculin,0200-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6343,0258-01-01T00:00:00Z,http://www.wikidata.org/entity/Q28151514,,
http://www.wikidata.org/entity/Q190240,Cyprien de Carthage,,,,,masculin,0200-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6343,0258-09-14T00:00:00Z,http://www.wikidata.org/entity/Q28151514,,
http://www.wikidata.org/entity/Q191734,Grégoire de Nysse,,,,,masculin,0335-01-01T00:00:00Z,http://www.wikidata.org/entity/Q48338,0395-01-01T00:00:00Z,http://www.wikidata.org/entity/Q206879,http://www.wikidata.org/entity/Q1881976,http://www.wikidata.org/entity/Q2186180
http://www.wikidata.org/entity/Q191734,Grégoire de Nysse,,,,,masculin,0400-01-01T00:00:00Z,http://www.wikidata.org/entity/Q48338,0395-01-01T00:00:00Z,http://www.wikidata.org/entity/Q206879,http://www.wikidata.org/entity/Q1881976,http://www.wikidata.org/entity/Q2186180
http://www.wikidata.org/entity/Q191734,Grégoire de Nysse,,,,,masculin,0335-01-01T00:00:00Z,http://www.wikidata.org/entity/Q48338,0400-01-01T00:00:00Z,http://www.wikidata.org/entity/Q206879,http://www.wikidata.org/entity/Q1881976,http://www.wikidata.org/entity/Q2186180
http://www.wikidata.org/entity/Q191734,Grégoire de Nysse,,,,,masculin,0400-01-01T00:00:00Z,http://www.wikidata.org/entity/Q48338,0400-01-01T00:00:00Z,http://www.wikidata.org/entity/Q206879,http://www.wikidata.org/entity/Q1881976,http://www.wikidata.org/entity/Q2186180
http://www.wikidata.org/entity/Q191734,Grégoire de Nysse,,,,,masculin,0335-01-01T00:00:00Z,http://www.wikidata.org/entity/Q48338,t2257479106,http://www.wikidata.org/entity/Q206879,http://www.wikidata.org/entity/Q1881976,http://www.wikidata.org/entity/Q2186180
http://www.wikidata.org/entity/Q191734,Grégoire de Nysse,,,,,masculin,0400-01-01T00:00:00Z,http://www.wikidata.org/entity/Q48338,t2257479106,http://www.wikidata.org/entity/Q206879,http://www.wikidata.org/entity/Q1881976,http://www.wikidata.org/entity/Q2186180
http://www.wikidata.org/entity/Q191940,Pétrone Maxime,,Petronius,,Petronii,masculin,0396-01-01T00:00:00Z,http://www.wikidata.org/entity/Q220,0455-01-01T00:00:00Z,http://www.wikidata.org/entity/Q220,http://www.wikidata.org/entity/Q723472,
http://www.wikidata.org/entity/Q193056,Basiliscus,,,,,masculin,0500-01-01T00:00:00Z,,0476-01-01T00:00:00Z,http://www.wikidata.org/entity/Q217265,,
http://www.wikidata.org/entity/Q193678,Flavius Anicius Olybrius,,Anicius,,Anicii,masculin,0500-01-01T00:00:00Z,http://www.wikidata.org/entity/Q220,0472-10-24T00:00:00Z,,http://www.wikidata.org/entity/Q4764503,
http://www.wikidata.org/entity/Q203198,Eparchus Avitus,Marcus,,Avitus,,masculin,0395-01-01T00:00:00Z,http://www.wikidata.org/entity/Q42168,0457-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q2271381,
http://www.wikidata.org/entity/Q203636,Stilicon,,Flavius,,Flavii,masculin,0359-01-01T00:00:00Z,http://www.wikidata.org/entity/Q16869,0408-08-22T00:00:00Z,http://www.wikidata.org/entity/Q13364,,
http://www.wikidata.org/entity/Q209793,Constantin III,,,,,masculin,0400-01-01T00:00:00Z,,0411-08-01T00:00:00Z,http://www.wikidata.org/entity/Q13364,,
http://www.wikidata.org/entity/Q209793,Constantin III,,,,,masculin,0400-01-01T00:00:00Z,,0411-09-01T00:00:00Z,http://www.wikidata.org/entity/Q13364,,
http://www.wikidata.org/entity/Q211396,Magnus Maximus,,,,,masculin,0335-01-01T00:00:00Z,http://www.wikidata.org/entity/Q186513,0388-08-28T00:00:00Z,http://www.wikidata.org/entity/Q53216,,
http://www.wikidata.org/entity/Q211396,Magnus Maximus,,,,,masculin,0335-01-01T00:00:00Z,http://www.wikidata.org/entity/Q186513,0388-08-29T00:00:00Z,http://www.wikidata.org/entity/Q53216,,
http://www.wikidata.org/entity/Q211772,Anthémius,,,,,masculin,0420-01-01T00:00:00Z,http://www.wikidata.org/entity/Q16869,0472-07-12T00:00:00Z,http://www.wikidata.org/entity/Q220,http://www.wikidata.org/entity/Q3655796,
http://www.wikidata.org/entity/Q212876,Magnence,,,,,masculin,0303-01-01T00:00:00Z,http://www.wikidata.org/entity/Q41604,0353-08-12T00:00:00Z,http://www.wikidata.org/entity/Q456,,
http://www.wikidata.org/entity/Q234562,Galeria Valeria,,Valeria,,Valerii,féminin,0266-01-01T00:00:00Z,,0315-01-01T00:00:00Z,http://www.wikidata.org/entity/Q17151,http://www.wikidata.org/entity/Q43107,http://www.wikidata.org/entity/Q164210
http://www.wikidata.org/entity/Q234593,Ausone,Decimus,,,,masculin,0310-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1479,0395-01-01T00:00:00Z,http://www.wikidata.org/entity/Q207154,http://www.wikidata.org/entity/Q11929360,
http://www.wikidata.org/entity/Q237583,Marie l'Égyptienne,,Maria,,Marii,féminin,0344-01-01T00:00:00Z,http://www.wikidata.org/entity/Q87,0421-01-01T00:00:00Z,http://www.wikidata.org/entity/Q23792,,
http://www.wikidata.org/entity/Q237907,Galla Placidia,,Aelia,,Aelii,féminin,0388-01-01T00:00:00Z,http://www.wikidata.org/entity/Q17151,0450-11-27T00:00:00Z,http://www.wikidata.org/entity/Q220,http://www.wikidata.org/entity/Q46696,http://www.wikidata.org/entity/Q236999
http://www.wikidata.org/entity/Q239081,Macrine la Jeune,,,,,féminin,0324-01-01T00:00:00Z,http://www.wikidata.org/entity/Q48338,0379-01-01T00:00:00Z,http://www.wikidata.org/entity/Q170532,,http://www.wikidata.org/entity/Q2186180
